title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Standard Instrument Approach Procedures, and Takeoff Minimums and Obstacle Departure Procedures; Miscellaneous Amendments",Rule,Transportation Department; Federal Aviation Administration,"This rule amends, suspends, or removes Standard Instrument Approach Procedures (SIAPs) and associated Takeoff Minimums and Obstacle Departure Procedures for operations at certain airports. These regulatory actions are needed because of the adoption of new or revised criteria, or because of changes occurring in the National Airspace System, such as the commissioning of new navigational facilities, adding new obstacles, or changing air traffic requirements. These changes are designed to provide for the safe and efficient use of the navigable airspace and to promote safe flight operations under instrument flight rules at the affected airports.", 2018-09565,https://www.federalregister.gov/documents/2018/05/08/2018-09565/standard-instrument-approach-procedures-and-takeoff-minimums-and-obstacle-departure-procedures,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09565.pdf,05/08/2018
Menu Labeling: Supplemental Guidance for Industry; Availability,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is announcing the availability of a guidance for industry entitled ``Menu Labeling: Supplemental Guidance for Industry.'' The guidance addresses stakeholder concerns regarding the implementation of nutrition labeling required for foods sold in covered establishments, includes expanded and new examples of alternatives to aid in compliance, identifies places where we intend to be more flexible in our approach, and advises of our intent to exercise enforcement discretion regarding nutrient declaration for ``calories from fat'' as part of the additional written nutrition information. The guidance also includes many graphical depictions to convey our thinking on various topics and to provide examples of options for implementation, and addresses calorie disclosure signage for self-service foods, including buffets and grab- and-go foods; reasonable basis, and the criteria for considering the natural variation of foods, when determining nutrition labeling for such foods; various methods for providing calorie disclosure information, including those for pizza; compliance and enforcement; and criteria for distinguishing between menus and other information presented to the consumer.", 2018-09725,https://www.federalregister.gov/documents/2018/05/08/2018-09725/menu-labeling-supplemental-guidance-for-industry-availability,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09725.pdf,05/08/2018
"Safety Zone; Appomattox FPS, Mississippi Canyon 437, Outer Continental Shelf on the Gulf of Mexico",Rule,Homeland Security Department; Coast Guard,"The Coast Guard is establishing a permanent safety zone extending 500 meters around the Appomattox Floating Production System (FPS) facility located in Mississippi Canyon Block 437 on the Outer Continental Shelf (OCS) in the Gulf of Mexico. This action is necessary to protect the facility from all vessels operating outside the normal shipping channels and fairways that are not providing services to or working with the facility. Only vessels measuring less than 100 feet in length overall and not engaged in towing, attending vessels as defined in 33 CFR 147.20, or those vessels specifically authorized by the Eighth Coast Guard District Commander or a designated representative are permitted to enter or remain in the safety zone.", 2018-09789,https://www.federalregister.gov/documents/2018/05/08/2018-09789/safety-zone-appomattox-fps-mississippi-canyon-437-outer-continental-shelf-on-the-gulf-of-mexico,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09789.pdf,05/08/2018
Special Monthly Compensation for Veterans With Traumatic Brain Injury,Rule,Veterans Affairs Department,"The Department of Veterans Affairs (VA) amends its adjudication regulations to add an additional compensation benefit for veterans with residuals of traumatic brain injury (TBI). This final rule incorporates in regulations a benefit authorized by the enactment of the Veterans' Benefits Act of 2010. The Veterans' Benefits Act authorizes special monthly compensation (SMC) for veterans with TBI who are in need of aid and attendance, and in the absence of such aid and attendance, would require hospitalization, nursing home care, or other residential institutional care.", 2018-09736,https://www.federalregister.gov/documents/2018/05/08/2018-09736/special-monthly-compensation-for-veterans-with-traumatic-brain-injury,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09736.pdf,05/08/2018
"Rules of General Application, Adjudication and Enforcement",Rule,International Trade Commission,"The United States International Trade Commission (``Commission'') amends its Rules of Practice and Procedure concerning rules of general application, adjudication, and enforcement. The amendments are necessary to make certain technical corrections, to clarify certain provisions, to harmonize different parts of the Commission's rules, and to address concerns that have arisen in Commission practice. The intended effect of the proposed amendments is to facilitate compliance with the Commission's Rules and improve the administration of agency proceedings.", 2018-09268,https://www.federalregister.gov/documents/2018/05/08/2018-09268/rules-of-general-application-adjudication-and-enforcement,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09268.pdf,05/08/2018
Policy on Audits of RUS Borrowers and Grantees,Rule,Agriculture Department; Rural Utilities Service,"The Rural Utilities Service (RUS) is amending its regulations regarding its Policy on Audits to incorporate 2011 revisions to the Generally Accepted Government Auditing Standards (GAGAS) issued by the Government Accountability Office (GAO), the clarified audit standards issued by the American Institute of Certified Public Accountants (AICPA) in 2011, and Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards, Subpart F, Audit Requirements, issued by the Office of Management and Budget on December 26, 2013, and adopted by USDA on December 26, 2014. RUS is also expanding and clarifying its regulations to: include grant recipients, amend its peer review requirements, amend its reporting requirements, expand the options for the electronic filing of audits, and clarify a number of existing audit requirements, and is amending the title to reflect this change.", 2018-09501,https://www.federalregister.gov/documents/2018/05/07/2018-09501/policy-on-audits-of-rus-borrowers-and-grantees,https://www.gpo.gov/fdsys/pkg/FR-2018-05-07/pdf/2018-09501.pdf,05/07/2018
Debt Refinancing in 504 Loan Program,Rule,Small Business Administration,"This rule finalizes the interim final rule (IFR) that was published on May 25, 2016, to implement the debt refinancing program reauthorized by Section 521 of Division E of the Consolidated Appropriations Act, 2016. In response to comments received on the IFR, this final rule makes some additional revisions to the program's regulations with respect to the definition of Qualified debt, the requirements related to Eligible Business Expenses, the refinancing of Projects involving single or limited use properties, and the disbursement period.", 2018-09638,https://www.federalregister.gov/documents/2018/05/07/2018-09638/debt-refinancing-in-504-loan-program,https://www.gpo.gov/fdsys/pkg/FR-2018-05-07/pdf/2018-09638.pdf,05/07/2018
Express Bridge Loan Pilot Program; Modification of Fee Policy,Rule,Small Business Administration,"On October 16, 2017, the U.S. Small Business Administration (SBA) published a document announcing the Express Bridge Loan Pilot Program (Express Bridge Pilot). In that document, SBA provided an overview of the Express Bridge Pilot and modified an Agency regulation relating to loan underwriting for loans made under the Express Bridge Pilot. SBA continues to refine and improve the design of the Express Bridge Pilot and is issuing this document to revise the program requirements, including the modification of an Agency regulation relating to fees that can be collected from the Applicant or Borrower in connection with a loan made under the Express Bridge Pilot.", 2018-09627,https://www.federalregister.gov/documents/2018/05/07/2018-09627/express-bridge-loan-pilot-program-modification-of-fee-policy,https://www.gpo.gov/fdsys/pkg/FR-2018-05-07/pdf/2018-09627.pdf,05/07/2018
Airworthiness Directives; Gulfstream Aerospace Corporation Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Gulfstream Aerospace Corporation Models G-IV and GIV-X airplanes. This AD was prompted by the potential for fatigue cracks developing in the main landing gear actuator attachment fitting that had a certain repair incorporated. This AD requires incorporating new revisions into the Instructions for Continued Airworthiness of the Limitations section of the FAA-approved maintenance program (e.g., maintenance manual) that establish an inspection cycle for the repaired MLG side brace actuator fittings. We are issuing this AD to address the unsafe condition on these products.", 2018-08956,https://www.federalregister.gov/documents/2018/05/07/2018-08956/airworthiness-directives-gulfstream-aerospace-corporation-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-05-07/pdf/2018-08956.pdf,05/07/2018
Airworthiness Directives; Airbus Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Airbus Model A318 series airplanes and Model A319 series airplanes; all Model A320-211, -212, -214, -216, -231, -232, and -233 airplanes; and all Model A321-111, -112, -131, -211, -212, -213, -231, and -232 airplanes. This AD was prompted by an evaluation by the design approval holder (DAH) indicating that the holes of the upper cleat to upper stringer attachments at certain areas of the left- and right-hand wings are subject to widespread fatigue damage (WFD). This AD requires modifying the holes of the upper cleat to upper stringer attachments at certain areas of the left- and right-hand wings. We are issuing this AD to address the unsafe condition on these products.", 2018-09280,https://www.federalregister.gov/documents/2018/05/07/2018-09280/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-05-07/pdf/2018-09280.pdf,05/07/2018
