title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Special Conditions: General Electric Company, GE9X Engine Models; Endurance Test Special Conditions",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes special conditions for the General Electric turbofan engine models GE9X-105B1A, -105B1A1, -105B1A2, - 105B1A3, -102B1A, -102B1A1, -102B1A2, -102B1A3, and -93B1A. These engine models will be referred to as ``GE9X'' in these special conditions. The engines will have a novel or unusual design features associated with the engine design. The applicable airworthiness regulations do not contain adequate or appropriate safety standards for this design feature. These proposed special conditions contain the additional safety standards that the Administrator considers necessary to establish a level of safety equivalent to that established by the existing airworthiness standards.", 2017-13210,https://www.federalregister.gov/documents/2017/06/26/2017-13210/special-conditions-general-electric-company-ge9x-engine-models-endurance-test-special-conditions,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13210.pdf,06/26/2017
"Proposed Amendment, Revocation, and Establishment of Class D and E Airspace; Enid Vance AFB, OK; Enid Woodring Municipal Airport, OK; Enid, OK; and Vance AFB, OK",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to: Remove Class D airspace for Enid Woodring Municipal Airport, OK, and Enid Vance AFB, OK; establish Class D airspace for Enid Woodring Regional Airport, Enid, OK, and Vance AFB, Vance AFB, OK; amend Class E airspace designated as a surface area for Enid Woodring Regional Airport; establish Class E airspace designated as a surface area for Vance AFB; remove Class E airspace designated as an extension of Class D and E surface area at Enid Woodring Municipal Airport, OK, and Enid Vance AFB, OK; establish Class E airspace designated as an extension of Class D and E surface area at Enid Woodring Regional Airport and Vance AFB; and amend Class E airspace extending upward from 700 feet above the surface at Enid Woodring Regional Airport. Due to the differing operating hours of the two airports, the airspace descriptions would be separated for safety and management of instrument flight rules (IFR) operations at these airports. Also, airspace redesign is necessary to accommodate new standard instrument approach procedures (SIAPS) at Woodring Regional Airport.", 2017-13184,https://www.federalregister.gov/documents/2017/06/26/2017-13184/proposed-amendment-revocation-and-establishment-of-class-d-and-e-airspace-enid-vance-afb-ok-enid,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13184.pdf,06/26/2017
"Safety Zone, Delaware River; Pipe-Removal",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard is proposing to establish temporary safety zones in portions of Billingsport Range, on the Delaware River, to facilitate the removal of existing pipelines along the river bed of the Federal Navigation Channel. The safety zones would be established for the waters of Billingsport Range, on the Delaware River, in the vicinity of working vessels and associated equipment. At times the working vessels and equipment may be in close proximity or impede the navigation channel. This regulation is necessary to provide for the safety of life on navigable waters of the Delaware River, in the vicinity of pipeline-removal operations, and is intended to protect mariners from the associated hazards.", 2017-13247,https://www.federalregister.gov/documents/2017/06/26/2017-13247/safety-zone-delaware-river-pipe-removal,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13247.pdf,06/26/2017
"Safety Zone; Nights in Venice Fireworks, Beach Thorofare, Ocean City, NJ",Proposed Rule,Homeland Security Department; Coast Guard,"The Coast Guard proposes to establish a safety zone on the waters of Beach Thorofare in Ocean City, NJ on July 22, 2017. The safety zone will restrict vessel traffic from operating on a portion of Beach Thorofare while a fireworks event is taking place. This safety zone is necessary to protect the public, spectators and vessels from the hazards associated with a fireworks display. The safety zone restricts vessels from transiting the zone during the effective period, unless authorized by the Captain of the Port Delaware Bay or a designated representative.", 2017-13206,https://www.federalregister.gov/documents/2017/06/26/2017-13206/safety-zone-nights-in-venice-fireworks-beach-thorofare-ocean-city-nj,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13206.pdf,06/26/2017
Proceedings of the Copyright Royalty Board; Violation of Standards of Conduct,Proposed Rule,Library of Congress; Copyright Royalty Board,"The Copyright Royalty Judges seek reply comments regarding a proposed new Copyright Royalty Board rule that would authorize the Judges to bar, either temporarily or permanently, certain individuals and entities from participating in proceedings before the Judges.", 2017-13277,https://www.federalregister.gov/documents/2017/06/26/2017-13277/proceedings-of-the-copyright-royalty-board-violation-of-standards-of-conduct,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13277.pdf,06/26/2017
Approval and Promulgation of Air Quality Implementation Plans; Indiana; CFR Update,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a request submitted by the Indiana Department of Environmental Management on December 13, 2016, to revise the Indiana state implementation plan (SIP). The submission revises and updates the Indiana Administrative Code definition of ``References to the Code of Federal Regulations,'' from the 2013 edition to the 2015 edition.", 2017-13193,https://www.federalregister.gov/documents/2017/06/26/2017-13193/approval-and-promulgation-of-air-quality-implementation-plans-indiana-cfr-update,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13193.pdf,06/26/2017
Endangered and Threatened Wildlife and Plants; Proposed Endangered Listing Determination for the Taiwanese Humpback Dolphin Under the Endangered Species Act (ESA),Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"We, NMFS, have completed a comprehensive status review under the Endangered Species Act (ESA) for the Taiwanese humpack dolphin (Sousa chinensis taiwanensis) in response to a petition from Animal Welfare Institute, Center for Biological Diversity, and WildEarth Guardians to list the species. Based on the best scientific and commercial information available, including the draft status review report (Whittaker and Young, 2017), and taking into consideration insufficient efforts being made to protect the species, we have determined that the Taiwanese humpback dolphin has a high risk of extinction throughout its range and warrants listing as an endangered species.", 2017-13250,https://www.federalregister.gov/documents/2017/06/26/2017-13250/endangered-and-threatened-wildlife-and-plants-proposed-endangered-listing-determination-for-the,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13250.pdf,06/26/2017
Endangered and Threatened Wildlife; 90-Day Finding on a Petition To List 10 Species of Giant Clams as Threatened or Endangered Under the Endangered Species Act,Proposed Rule,Commerce Department; National Oceanic and Atmospheric Administration,"We, NMFS, announce our 90-day findings on a petition to list ten species of giant clam as endangered or threatened under the U.S. Endangered Species Act (ESA). We find that the petition presents substantial scientific or commercial information indicating that the petitioned action may be warranted for seven species (Hippopus hippopus, H. porcellanus, Tridacna costata, T. derasa, T. gigas, T. squamosa, and T. tevoroa). Accordingly, we will initiate status reviews of these seven giant clam species. To ensure that the status reviews are comprehensive, we are soliciting scientific and commercial information regarding these species. We find that the petition did not present substantial scientific or commercial information indicating that the petitioned action may be warranted for the other three petitioned giant clam species (T. crocea, T. maxima, or T. noae).", 2017-13275,https://www.federalregister.gov/documents/2017/06/26/2017-13275/endangered-and-threatened-wildlife-90-day-finding-on-a-petition-to-list-10-species-of-giant-clams-as,https://www.gpo.gov/fdsys/pkg/FR-2017-06-26/pdf/2017-13275.pdf,06/26/2017
Grapes Grown in a Designated Area of Southeastern California and Imported Table Grapes; Removing Varietal Exemptions,Proposed Rule,Agriculture Department; Agricultural Marketing Service,"This proposed rule would implement a recommendation from the California Desert Grape Administrative Committee (Committee) to remove varietal exemptions from the regulations established under the California table grape marketing order (order) and the table grape import regulation (import regulation). The order regulates the handling of table grapes grown in a designated area of southeastern California and is administered locally by the Committee. The import regulation is authorized under section 8e of the Agricultural Marketing Agreement Act of 1937, as amended, and regulates the importation of table grapes into the United States. In conjunction with this proposed rule, administrative exemptions that were previously granted for other varieties of imported grapes, including those that are genetically related to the four varieties exempted under the order's regulations and import regulation, would be removed.", 2017-13173,https://www.federalregister.gov/documents/2017/06/23/2017-13173/grapes-grown-in-a-designated-area-of-southeastern-california-and-imported-table-grapes-removing,https://www.gpo.gov/fdsys/pkg/FR-2017-06-23/pdf/2017-13173.pdf,06/23/2017
Airworthiness Directives; British Aerospace Regional Aircraft Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,We propose to adopt a new airworthiness directive (AD) for British Aerospace Regional Aircraft Jetstream Series 3101 and Jetstream Model 3201 airplanes that would supersede AD 2014-07-09. This proposed AD results from mandatory continuing airworthiness information (MCAI) originated by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as inadequate instructions for inspection for corrosion on the rudder upper hinge bracket and certain internal wing and drainage paths. We are issuing this proposed AD to require actions to address the unsafe condition on these products., 2017-13130,https://www.federalregister.gov/documents/2017/06/23/2017-13130/airworthiness-directives-british-aerospace-regional-aircraft-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-06-23/pdf/2017-13130.pdf,06/23/2017
